sample_id,parameter,parameter_raw,value,unit,uncertainty,below_limit,loq,analysis_type
p02-Bunnrensk-Høviktoppen-a-05m,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Acenaphthene,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Acenaphthylene,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Anthracene,Antracen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,BaA,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,BbjF,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,BghiP,Benso(ghi)perylen,0.018,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,BkF,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,DahA,Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Phenanthrene,Fenantren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fluoranthene,Fluoranten,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fluorene,Fluoren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,IcdP,Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Chrysene,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Naphthalene,Naftalen,0.036,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Pyrene,Pyren,0.011,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,PAH16,Sum PAH-16,0.16,mg/kg,,True,0.16,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,As,As (Arsen),12.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Cr,Cr (Krom),95.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Cu,Cu (Kopper),32.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Hg,Hg (Kvikksølv),0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Ni,Ni (Nikkel),130.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Pb,Pb (Bly),15.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Zn,Zn (Sink),63.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fraksjon_C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fraksjon_C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fraksjon_C12-C35_sum,Fraksjon >C12-C35 (sum),51.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fraksjon_C16-C35,Fraksjon >C16-C35,51.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fraksjon_C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fraksjon_C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fraksjon_C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Fraksjon_C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-a-05m,Sum_C10-C40,Sum >C10-C40,51.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Alifater_C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Alifater_C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Alifater_C16-C35,Alifater >C16-C35,18.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Alifater_C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Alifater_C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Alifater_C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Alifater_C12-C35_sum,Sum alifater >C12-C35 (M1),18.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Alifater_C5-C35_sum,Sum alifater >C5-C35 (M1),18.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Benzene,Benzen,0.037,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Ethylbenzene,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,BTEX_sum,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Toluene,Toluen,0.057,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Xylenes,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Acenaphthene,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Acenaphthylene,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Anthracene,Antracen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,BaA,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,BbjF,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,BghiP,Benso(ghi)perylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,BkF,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,DahA,Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Phenanthrene,Fenantren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fluoranthene,Fluoranten,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fluorene,Fluoren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,IcdP,Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Chrysene,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Naphthalene,Naftalen,0.035,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Pyrene,Pyren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,PAH16,Sum PAH-16,0.16,mg/kg,,True,0.16,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,As,As (Arsen),16.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Cr,Cr (Krom),110.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Cu,Cu (Kopper),40.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Hg,Hg (Kvikksølv),0.01,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Ni,Ni (Nikkel),140.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Pb,Pb (Bly),19.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Zn,Zn (Sink),70.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fraksjon_C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fraksjon_C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fraksjon_C12-C35_sum,Fraksjon >C12-C35 (sum),75.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fraksjon_C16-C35,Fraksjon >C16-C35,75.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fraksjon_C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fraksjon_C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fraksjon_C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Fraksjon_C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-0m,Sum_C10-C40,Sum >C10-C40,75.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Alifater_C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Alifater_C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Alifater_C16-C35,Alifater >C16-C35,28.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Alifater_C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Alifater_C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Alifater_C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Alifater_C12-C35_sum,Sum alifater >C12-C35 (M1),28.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Alifater_C5-C35_sum,Sum alifater >C5-C35 (M1),28.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Benzene,Benzen,0.043,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Ethylbenzene,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,BTEX_sum,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Toluene,Toluen,0.045,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Xylenes,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Acenaphthene,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Acenaphthylene,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Anthracene,Antracen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,BaA,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,BbjF,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,BghiP,Benso(ghi)perylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,BkF,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,DahA,Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Phenanthrene,Fenantren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fluoranthene,Fluoranten,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fluorene,Fluoren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,IcdP,Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Chrysene,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Naphthalene,Naftalen,0.059,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Pyrene,Pyren,0.014,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,PAH16,Sum PAH-16,0.16,mg/kg,,True,0.16,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,As,As (Arsen),14.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Cd,Cd (Kadmium),0.061,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Cr,Cr (Krom),100.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Cu,Cu (Kopper),38.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Hg,Hg (Kvikksølv),0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Ni,Ni (Nikkel),140.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Pb,Pb (Bly),14.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Zn,Zn (Sink),92.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fraksjon_C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fraksjon_C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fraksjon_C12-C35_sum,Fraksjon >C12-C35 (sum),52.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fraksjon_C16-C35,Fraksjon >C16-C35,52.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fraksjon_C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fraksjon_C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fraksjon_C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Fraksjon_C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-b-05m,Sum_C10-C40,Sum >C10-C40,52.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Alifater_C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Alifater_C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Alifater_C16-C35,Alifater >C16-C35,36.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Alifater_C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Alifater_C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Alifater_C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Alifater_C12-C35_sum,Sum alifater >C12-C35 (M1),36.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Alifater_C5-C35_sum,Sum alifater >C5-C35 (M1),36.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Benzene,Benzen,0.036,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Ethylbenzene,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,BTEX_sum,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Toluene,Toluen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Xylenes,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Acenaphthene,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Acenaphthylene,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Anthracene,Antracen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,BaA,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,BaP,Benso(a)pyren^,0.012,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,BbjF,Benso(b+j)fluoranten^,0.019,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,BghiP,Benso(ghi)perylen,0.019,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,BkF,Benso(k)fluoranten^,0.013,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,DahA,Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Phenanthrene,Fenantren,0.037,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fluoranthene,Fluoranten,0.032,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fluorene,Fluoren,0.01,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,IcdP,Indeno(123cd)pyren^,0.012,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Chrysene,Krysen^,0.012,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Naphthalene,Naftalen,0.095,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Pyrene,Pyren,0.035,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,PAH16,Sum PAH-16,0.28,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,As,As (Arsen),9.5,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Cd,Cd (Kadmium),0.057,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Cr,Cr (Krom),110.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Cu,Cu (Kopper),44.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Hg,Hg (Kvikksølv),0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Ni,Ni (Nikkel),130.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Pb,Pb (Bly),15.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Zn,Zn (Sink),73.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fraksjon_C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fraksjon_C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fraksjon_C12-C35_sum,Fraksjon >C12-C35 (sum),86.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fraksjon_C16-C35,Fraksjon >C16-C35,86.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fraksjon_C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fraksjon_C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fraksjon_C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Fraksjon_C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-0m,Sum_C10-C40,Sum >C10-C40,86.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-05m,Fraksjon_C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-05m,Fraksjon_C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-05m,Fraksjon_C12-C35_sum,Fraksjon >C12-C35 (sum),98.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-05m,Fraksjon_C16-C35,Fraksjon >C16-C35,98.0,mg/kg,,False,,totalanalyse
p02-Bunnrensk-Høviktoppen-c-05m,Fraksjon_C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-05m,Fraksjon_C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrensk-Høviktoppen-c-05m,Fraksjon_C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-05m,Fraksjon_C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrensk-Høviktoppen-c-05m,Sum_C10-C40,Sum >C10-C40,98.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-9510---9310,Alifater_C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Blandeprøve-pel-9510---9310,Alifater_C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Blandeprøve-pel-9510---9310,Alifater_C16-C35,Alifater >C16-C35,57.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-9510---9310,Alifater_C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Blandeprøve-pel-9510---9310,Alifater_C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Blandeprøve-pel-9510---9310,Alifater_C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
